2023-05-08 14:57:28,619 INFO  Logger.cs: 70 - 
2023-05-08 15:04:42,180 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:04:44,422 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:05:09,758 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:05:11,670 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:05:13,193 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:05:15,804 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:05:20,812 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-05-08 15:05:21,156 INFO  ExportHelperExtension.cs: 347 - Creating joint left_wheel
2023-05-08 15:05:21,561 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_wheel failed
2023-05-08 15:05:21,581 INFO  ExportHelperExtension.cs: 347 - Creating joint right_wheel
2023-05-08 15:05:21,641 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_wheel failed
2023-05-08 15:05:21,663 INFO  ExportHelperExtension.cs: 347 - Creating joint caster
2023-05-08 15:05:21,710 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child caster failed
2023-05-08 15:05:21,730 INFO  ExportHelperExtension.cs: 347 - Creating joint ball
2023-05-08 15:05:21,777 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent caster to child ball failed
2023-05-08 15:05:21,783 INFO  ExportHelperExtension.cs: 347 - Creating joint shexiang
2023-05-08 15:05:21,784 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child shexiang failed
2023-05-08 15:05:21,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体3.SLDASM
2023-05-08 15:05:21,920 INFO  ExportHelperExtension.cs: 1136 - Found 60 in 装配体3.SLDASM
2023-05-08 15:05:21,921 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 装配体3.SLDASM
2023-05-08 15:05:21,922 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-08 15:05:21,922 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-05-08 15:05:21,923 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-2
2023-05-08 15:05:21,924 INFO  ExportHelperExtension.cs: 1136 - Found 28 in base-2
2023-05-08 15:05:21,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-2
2023-05-08 15:05:21,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大万向轮-1
2023-05-08 15:05:21,926 INFO  ExportHelperExtension.cs: 1136 - Found 73 in 大万向轮-1
2023-05-08 15:05:21,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大万向轮-1
2023-05-08 15:05:21,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 小万向轮-1
2023-05-08 15:05:21,929 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 小万向轮-1
2023-05-08 15:05:21,929 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 小万向轮-1
2023-05-08 15:05:21,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮胎-2
2023-05-08 15:05:21,931 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 轮胎-2
2023-05-08 15:05:21,945 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮胎-2
2023-05-08 15:05:21,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 摄像头-1
2023-05-08 15:05:21,960 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 摄像头-1
2023-05-08 15:05:21,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 摄像头-1
2023-05-08 15:05:21,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮胎-1
2023-05-08 15:05:21,962 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 轮胎-1
2023-05-08 15:05:21,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮胎-1
2023-05-08 15:05:21,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体3.SLDASM
2023-05-08 15:05:21,964 INFO  ExportHelperExtension.cs: 1136 - Found 60 in 装配体3.SLDASM
2023-05-08 15:05:21,965 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in 装配体3.SLDASM
2023-05-08 15:05:21,965 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-08 15:05:21,966 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-05-08 15:05:21,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-2
2023-05-08 15:05:21,967 INFO  ExportHelperExtension.cs: 1136 - Found 28 in base-2
2023-05-08 15:05:21,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-2
2023-05-08 15:05:21,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 大万向轮-1
2023-05-08 15:05:21,969 INFO  ExportHelperExtension.cs: 1136 - Found 73 in 大万向轮-1
2023-05-08 15:05:21,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 大万向轮-1
2023-05-08 15:05:21,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 小万向轮-1
2023-05-08 15:05:21,970 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 小万向轮-1
2023-05-08 15:05:21,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 小万向轮-1
2023-05-08 15:05:21,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮胎-2
2023-05-08 15:05:21,972 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 轮胎-2
2023-05-08 15:05:21,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮胎-2
2023-05-08 15:05:21,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 摄像头-1
2023-05-08 15:05:21,974 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 摄像头-1
2023-05-08 15:05:21,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 摄像头-1
2023-05-08 15:05:21,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮胎-1
2023-05-08 15:05:21,976 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 轮胎-1
2023-05-08 15:05:21,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮胎-1
2023-05-08 15:05:22,040 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-08 15:05:59,105 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-05-08 15:05:59,110 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
